docdb_family_id,stratum,score,neuro,ml,verdict
73834285,6,0.574219,0,1,NOT_ML
73834306,6,0.753906,0,0,NOT_NOML
73834369,7,0.864258,2,0,REL_NOML
73834371,6,0.733887,0,0,NOT_NOML
73834832,7,0.837402,2,1,REL_ML
73834952,8,0.967773,2,0,REL_NOML
73835028,6,0.62207,0,0,NOT_NOML
73835089,3,0.003338,0,0,NOT_NOML
73835135,7,0.808594,2,0,REL_NOML
73835268,6,0.677734,0,0,NOT_NOML
73837138,6,0.650879,0,0,NOT_NOML
73838012,6,0.699707,2,0,REL_NOML
73838179,7,0.863281,2,0,REL_NOML
73838748,8,0.98584,2,1,REL_ML
73838912,7,0.940918,2,0,REL_NOML
73839090,5,0.354248,0,0,NOT_NOML
73839098,6,0.512207,0,0,NOT_NOML
73839105,6,0.770996,0,0,NOT_NOML
73839253,6,0.770996,2,1,REL_ML
73839259,8,0.975586,2,0,REL_NOML
73839383,4,0.065613,0,0,NOT_NOML
73839409,2,0.001495,0,0,NOT_NOML
73839668,6,0.774414,2,0,REL_NOML
73840211,1,0.000453,0,0,NOT_NOML
73840820,7,0.804688,2,1,REL_ML
73840830,6,0.583496,0,0,NOT_NOML
73841076,6,0.603516,0,1,NOT_ML
73841366,6,0.555664,0,1,NOT_ML
73841457,3,0.009636,0,0,NOT_NOML
73841716,1,0.000704,0,0,NOT_NOML
73842165,7,0.820801,0,1,NOT_ML
73842350,6,0.595703,0,0,NOT_NOML
73842578,5,0.241821,0,1,NOT_ML
73843114,6,0.609863,0,0,NOT_NOML
73843121,3,0.006744,0,0,NOT_NOML
73843132,5,0.304443,0,0,NOT_NOML
73843286,2,0.001315,0,0,NOT_NOML
73843377,3,0.006615,0,0,NOT_NOML
73843890,4,0.01033,0,0,NOT_NOML
73843928,5,0.130005,0,1,NOT_ML
73843935,6,0.668457,2,0,REL_NOML
73843990,2,0.002834,0,0,NOT_NOML
73844357,2,0.002811,0,0,NOT_NOML
73844534,5,0.12793,0,0,NOT_NOML
73844701,8,0.987305,2,0,REL_NOML
73844711,8,0.985352,2,0,REL_NOML
73844812,4,0.040619,0,0,NOT_NOML
73845047,7,0.905762,2,0,REL_NOML
73845056,3,0.009743,0,0,NOT_NOML
73845472,7,0.84668,2,0,REL_NOML
73845521,7,0.82666,2,0,REL_NOML
73845564,7,0.896973,2,0,REL_NOML
73846151,6,0.714844,2,0,REL_NOML
73846298,4,0.050507,0,0,NOT_NOML
73846483,1,0.000308,0,0,NOT_NOML
73846561,7,0.836426,0,0,NOT_NOML
73847052,6,0.570312,2,0,REL_NOML
73847121,1,0.000243,0,0,NOT_NOML
73847155,2,0.001934,0,0,NOT_NOML
73847383,5,0.124878,0,0,NOT_NOML
73847421,5,0.105042,0,0,NOT_NOML
73847642,7,0.931152,2,0,REL_NOML
73848093,6,0.655273,0,0,NOT_NOML
73848503,4,0.031921,0,0,NOT_NOML
73848574,6,0.623047,0,0,NOT_NOML
73848615,6,0.605469,0,0,NOT_NOML
73848865,2,0.001383,0,0,NOT_NOML
73848935,3,0.004791,0,0,NOT_NOML
73850786,2,0.002779,0,0,NOT_NOML
73850830,4,0.037323,0,0,NOT_NOML
73851115,8,0.986816,2,1,REL_ML
73851302,3,0.005981,0,0,NOT_NOML
73851340,4,0.019913,0,0,NOT_NOML
73851721,6,0.789062,0,1,NOT_ML
73851915,3,0.003809,0,0,NOT_NOML
73851985,4,0.018295,0,0,NOT_NOML
73852177,6,0.65625,0,1,NOT_ML
73852299,4,0.013481,0,0,NOT_NOML
73852497,2,0.001934,0,0,NOT_NOML
73854133,3,0.005001,0,0,NOT_NOML
73854634,7,0.92041,2,0,REL_NOML
73854768,6,0.629395,0,0,NOT_NOML
73854822,8,0.981934,2,0,REL_NOML
73854824,6,0.774902,2,0,REL_NOML
73854825,6,0.785156,2,0,REL_NOML
73855277,6,0.593262,0,0,NOT_NOML
73855426,6,0.709961,0,0,NOT_NOML
73855544,3,0.003635,0,0,NOT_NOML
73855568,6,0.61377,0,0,NOT_NOML
73855732,6,0.616211,2,0,REL_NOML
73855803,8,0.998535,2,0,REL_NOML
73856318,8,0.992676,2,0,REL_NOML
73856367,7,0.878906,0,0,NOT_NOML
73856405,4,0.044342,0,0,NOT_NOML
73856544,4,0.056976,0,1,NOT_ML
73856769,6,0.753906,0,0,NOT_NOML
73856771,6,0.571289,0,0,NOT_NOML
73856967,6,0.51709,0,0,NOT_NOML
73856971,6,0.682129,0,0,NOT_NOML
73857287,7,0.939453,2,0,REL_NOML
73857732,7,0.940918,2,0,REL_NOML
73857735,7,0.929688,2,1,REL_ML
73857932,7,0.833008,0,1,NOT_ML
73858932,3,0.003469,0,0,NOT_NOML
73859240,7,0.890625,2,0,REL_NOML
73859277,6,0.570312,0,1,NOT_ML
73859303,6,0.791016,0,0,NOT_NOML
73859402,4,0.021286,0,0,NOT_NOML
73860019,5,0.219727,0,0,NOT_NOML
73860225,7,0.94873,2,0,REL_NOML
73860246,4,0.041626,0,0,NOT_NOML
73860340,7,0.944336,0,0,NOT_NOML
73860370,3,0.007935,0,0,NOT_NOML
73860467,6,0.549805,0,1,NOT_ML
73861167,6,0.547363,2,0,REL_NOML
73861358,3,0.00573,0,0,NOT_NOML
73861361,6,0.548828,0,0,NOT_NOML
73861469,7,0.828613,2,0,REL_NOML
73861653,2,0.001987,0,0,NOT_NOML
73861804,1,0.000699,0,0,NOT_NOML
73861816,4,0.030212,0,0,NOT_NOML
73862306,1,0.000597,0,0,NOT_NOML
73862487,4,0.013222,0,0,NOT_NOML
73862549,4,0.010094,0,0,NOT_NOML
73862604,8,0.97998,2,1,REL_ML
73862700,6,0.535645,0,0,NOT_NOML
73863019,6,0.520996,0,0,NOT_NOML
73863175,3,0.005119,0,0,NOT_NOML
73863201,2,0.002726,0,0,NOT_NOML
73863345,7,0.946289,2,0,REL_NOML
73863566,6,0.570312,0,1,NOT_ML
73863606,8,0.998047,2,1,REL_ML
73863611,5,0.169189,0,0,NOT_NOML
73864399,6,0.575195,0,0,NOT_NOML
73864439,2,0.001383,0,0,NOT_NOML
73864483,3,0.00304,0,0,NOT_NOML
73864493,8,0.96875,2,0,REL_NOML
73864837,6,0.781738,0,0,NOT_NOML
73864964,4,0.017181,0,0,NOT_NOML
73865066,6,0.669434,2,0,REL_NOML
73865123,6,0.679688,0,1,NOT_ML
73865988,2,0.001174,0,0,NOT_NOML
73866087,7,0.84375,2,0,REL_NOML
73866124,6,0.744141,0,0,NOT_NOML
73866400,3,0.00885,0,0,NOT_NOML
73866477,2,0.002243,0,0,NOT_NOML
73866488,7,0.861328,0,1,NOT_ML
73866785,6,0.732422,0,0,NOT_NOML
73866853,6,0.531738,0,0,NOT_NOML
73867019,6,0.58252,0,0,NOT_NOML
73867385,7,0.882324,2,0,REL_NOML
73867429,6,0.555664,0,0,NOT_NOML
73867782,7,0.918457,2,0,REL_NOML
73868277,2,0.00126,0,0,NOT_NOML
73869078,5,0.130981,0,0,NOT_NOML
73869161,8,0.973633,2,0,REL_NOML
73870577,3,0.007175,0,0,NOT_NOML
73870904,6,0.512207,0,0,NOT_NOML
73871247,6,0.525879,0,0,NOT_NOML
73872301,2,0.00141,0,0,NOT_NOML
73872596,1,0.000612,0,0,NOT_NOML
73872681,7,0.802246,2,0,REL_NOML
73872708,2,0.002502,0,0,NOT_NOML
73872900,7,0.828613,2,0,REL_NOML
73872967,6,0.629883,0,0,NOT_NOML
73874063,6,0.519043,0,0,NOT_NOML
73874074,7,0.943848,2,0,REL_NOML
73874810,7,0.871094,0,0,NOT_NOML
73875105,1,0.000245,0,0,NOT_NOML
73875427,1,0.000807,0,0,NOT_NOML
73876261,4,0.017242,0,0,NOT_NOML
73876384,1,0.000278,0,0,NOT_NOML
73877074,3,0.003679,0,0,NOT_NOML
73877530,3,0.003565,0,0,NOT_NOML
73877889,4,0.026154,0,0,NOT_NOML
73878408,6,0.675293,2,0,REL_NOML
73879298,4,0.012009,0,0,NOT_NOML
73879609,3,0.008514,0,0,NOT_NOML
73880506,3,0.00407,0,0,NOT_NOML
73880705,7,0.808594,2,0,REL_NOML
73880797,3,0.004906,0,0,NOT_NOML
73881008,3,0.007259,0,0,NOT_NOML
73881060,3,0.006073,0,0,NOT_NOML
73881894,3,0.007462,0,0,NOT_NOML
73881976,6,0.531738,2,0,REL_NOML
73882236,4,0.045959,0,0,NOT_NOML
73882341,3,0.008812,0,0,NOT_NOML
73882836,1,0.000291,0,0,NOT_NOML
73882989,4,0.026352,0,0,NOT_NOML
73883294,6,0.67334,0,0,NOT_NOML
73883308,1,0.00069,0,0,NOT_NOML
73883714,1,0.000431,0,0,NOT_NOML
73885058,1,0.000471,0,0,NOT_NOML
73885663,1,0.00071,0,0,NOT_NOML
73886514,6,0.770996,0,0,NOT_NOML
73887627,6,0.718262,0,0,NOT_NOML
73887875,6,0.553711,0,0,NOT_NOML
73888279,6,0.63623,0,0,NOT_NOML
73888559,2,0.002234,0,0,NOT_NOML
73889075,6,0.579102,0,1,NOT_ML
73889188,2,0.001972,0,0,NOT_NOML
73889263,7,0.825195,2,1,REL_ML
73889277,5,0.133179,0,0,NOT_NOML
73889565,6,0.679688,0,1,NOT_ML
73889649,3,0.008347,0,0,NOT_NOML
73889736,6,0.63623,0,1,NOT_ML
73890144,2,0.002531,0,0,NOT_NOML
73890336,2,0.002115,0,0,NOT_NOML
73890450,6,0.63623,0,0,NOT_NOML
73890502,1,0.000265,0,0,NOT_NOML
73890593,7,0.911621,2,1,REL_ML
73890598,1,0.000762,0,0,NOT_NOML
73890700,3,0.00629,0,0,NOT_NOML
73890789,5,0.138672,0,0,NOT_NOML
73890922,6,0.518066,0,0,NOT_NOML
73891040,1,0.00049,0,0,NOT_NOML
73891323,4,0.035156,0,1,NOT_ML
73891389,5,0.262451,0,0,NOT_NOML
73891736,2,0.001934,0,0,NOT_NOML
73891941,3,0.005219,0,0,NOT_NOML
73892140,3,0.004681,0,0,NOT_NOML
73892145,6,0.541504,2,1,REL_ML
73892218,4,0.06842,0,0,NOT_NOML
73892335,8,0.991699,2,1,REL_ML
73893177,4,0.032959,0,0,NOT_NOML
73893406,5,0.168091,0,0,NOT_NOML
73893514,6,0.629395,0,0,NOT_NOML
73893659,8,0.981445,2,0,REL_NOML
73893890,2,0.001221,0,0,NOT_NOML
73895067,6,0.799805,2,1,REL_ML
73895270,6,0.569336,0,1,NOT_ML
73895377,6,0.703613,0,0,NOT_NOML
73896080,3,0.007095,0,0,NOT_NOML
73896343,6,0.672852,2,0,REL_NOML
73896601,4,0.012146,0,0,NOT_NOML
73896620,2,0.002611,0,0,NOT_NOML
73897033,6,0.620117,0,0,NOT_NOML
73897059,6,0.55957,0,0,NOT_NOML
73897062,2,0.002768,0,0,NOT_NOML
73897075,6,0.641113,0,0,NOT_NOML
73897479,2,0.001346,0,0,NOT_NOML
73897523,6,0.623535,2,0,REL_NOML
73897544,3,0.006168,0,0,NOT_NOML
73897834,6,0.54541,0,1,NOT_ML
73898007,4,0.053406,0,0,NOT_NOML
73899038,2,0.002901,0,0,NOT_NOML
73899047,1,0.00088,0,0,NOT_NOML
73899156,6,0.506348,0,0,NOT_NOML
73899632,4,0.038605,0,0,NOT_NOML
73899715,1,0.000836,0,0,NOT_NOML
73899816,3,0.009972,0,0,NOT_NOML
73900465,5,0.155396,0,0,NOT_NOML
73900549,3,0.003136,0,0,NOT_NOML
73901013,6,0.546387,0,0,NOT_NOML
73901170,6,0.679688,0,0,NOT_NOML
73901419,3,0.009972,0,0,NOT_NOML
73902201,1,0.00075,0,0,NOT_NOML
73902409,4,0.010948,0,0,NOT_NOML
73902850,3,0.004646,0,0,NOT_NOML
73903754,6,0.512207,0,0,NOT_NOML
73903937,7,0.873047,2,0,REL_NOML
73904097,3,0.003376,0,0,NOT_NOML
73905101,2,0.001681,0,0,NOT_NOML
73905584,6,0.651855,2,0,REL_NOML
73905613,4,0.017715,0,0,NOT_NOML
73906022,3,0.006313,0,0,NOT_NOML
73907050,2,0.001274,0,0,NOT_NOML
73908327,3,0.006004,0,0,NOT_NOML
73908641,2,0.001472,0,0,NOT_NOML
73908882,3,0.003223,0,0,NOT_NOML
73909337,1,0.000735,0,0,NOT_NOML
73909511,1,0.000199,0,0,NOT_NOML
73910916,4,0.034821,0,0,NOT_NOML
73910970,2,0.001044,0,0,NOT_NOML
73911722,1,0.000933,0,0,NOT_NOML
73912151,8,0.974121,2,0,REL_NOML
73912214,3,0.005844,0,0,NOT_NOML
73912370,6,0.720703,0,0,NOT_NOML
73912654,6,0.739258,2,0,REL_NOML
73912655,7,0.911133,2,0,REL_NOML
73912775,4,0.01178,0,0,NOT_NOML
73913296,2,0.001197,0,0,NOT_NOML
73914117,2,0.00255,0,0,NOT_NOML
73914911,3,0.009636,0,0,NOT_NOML
73916126,8,0.976562,2,0,REL_NOML
73916395,7,0.922363,0,0,NOT_NOML
73916956,1,0.000494,0,0,NOT_NOML
73917494,6,0.779785,2,0,REL_NOML
73917790,4,0.031982,0,0,NOT_NOML
73917991,1,0.000289,0,0,NOT_NOML
73918056,6,0.51123,2,0,REL_NOML
73918460,2,0.001831,0,0,NOT_NOML
73918982,4,0.010567,0,0,NOT_NOML
73919058,6,0.75293,0,1,NOT_ML
73920076,4,0.010902,0,0,NOT_NOML
73920393,4,0.010056,0,0,NOT_NOML
73920397,7,0.883789,2,0,REL_NOML
73920924,5,0.231323,0,0,NOT_NOML
73920989,6,0.654297,0,0,NOT_NOML
73921522,2,0.001501,0,0,NOT_NOML
73921800,6,0.501465,0,0,NOT_NOML
73921977,2,0.002424,0,0,NOT_NOML
73922090,6,0.629395,0,0,NOT_NOML
73922149,6,0.504395,2,1,REL_ML
73923475,4,0.048218,0,0,NOT_NOML
73923698,7,0.890137,2,0,REL_NOML
73923881,2,0.00235,0,0,NOT_NOML
73924130,7,0.833984,2,0,REL_NOML
73924824,6,0.786133,0,1,NOT_ML
73925163,1,0.000798,0,0,NOT_NOML
73925196,1,0.000542,0,0,NOT_NOML
73925308,6,0.614746,2,1,REL_ML
73925812,7,0.836426,2,1,REL_ML
73925820,6,0.510254,0,0,NOT_NOML
73926056,4,0.039642,0,0,NOT_NOML
73926057,6,0.525879,0,0,NOT_NOML
73926702,6,0.591309,0,0,NOT_NOML
73927530,1,0.000944,0,0,NOT_NOML
73927745,2,0.0028,0,0,NOT_NOML
73928363,3,0.009338,0,0,NOT_NOML
73928714,4,0.029755,0,0,NOT_NOML
73930814,4,0.052246,0,0,NOT_NOML
73931043,2,0.002174,0,0,NOT_NOML
73931172,1,0.000426,0,0,NOT_NOML
73931227,3,0.008575,0,0,NOT_NOML
73931332,3,0.006241,0,0,NOT_NOML
73932249,7,0.852539,2,0,REL_NOML
73932946,4,0.01017,0,0,NOT_NOML
73933161,3,0.004005,0,0,NOT_NOML
73933169,3,0.00358,0,0,NOT_NOML
73933469,4,0.02002,0,0,NOT_NOML
73933593,6,0.705078,0,0,NOT_NOML
73933620,5,0.13501,0,0,NOT_NOML
73934155,3,0.004665,0,0,NOT_NOML
73934453,6,0.631836,0,0,NOT_NOML
73934667,6,0.745117,2,0,REL_NOML
73935254,3,0.003429,0,0,NOT_NOML
73936034,3,0.004539,0,0,NOT_NOML
73936122,7,0.912109,2,0,REL_NOML
73936213,1,0.000789,0,0,NOT_NOML
73936443,2,0.001549,0,0,NOT_NOML
73937128,6,0.73291,0,0,NOT_NOML
73938448,1,0.000978,0,0,NOT_NOML
73938574,3,0.005428,0,0,NOT_NOML
73938697,6,0.566406,2,0,REL_NOML
73938717,1,0.000278,0,0,NOT_NOML
73939598,0,7.8e-05,0,0,NOT_NOML
73939820,2,0.001668,0,0,NOT_NOML
73941307,1,0.000484,0,0,NOT_NOML
73941449,2,0.002424,0,0,NOT_NOML
73942908,1,0.000596,0,0,NOT_NOML
73943125,8,0.98291,2,0,REL_NOML
73943126,6,0.648926,2,0,REL_NOML
73943195,6,0.679688,0,0,NOT_NOML
73943221,8,0.970703,2,0,REL_NOML
73943262,6,0.524902,2,0,REL_NOML
73943321,8,0.977539,2,0,REL_NOML
73943322,8,0.990723,2,0,REL_NOML
73943333,6,0.599609,0,0,NOT_NOML
73943623,7,0.851562,2,0,REL_NOML
73944202,6,0.54834,0,0,NOT_NOML
73944368,7,0.949707,2,0,REL_NOML
73944455,6,0.612793,0,0,NOT_NOML
73944569,5,0.103943,0,0,NOT_NOML
73944948,6,0.518066,0,0,NOT_NOML
73944951,4,0.018616,0,0,NOT_NOML
73944983,7,0.92041,2,0,REL_NOML
73945049,5,0.452637,0,0,NOT_NOML
73945703,6,0.576172,0,1,NOT_ML
73945787,6,0.606445,0,0,NOT_NOML
73946426,7,0.913086,2,0,REL_NOML
73946484,0,6.7e-05,0,0,NOT_NOML
73946708,6,0.63623,0,0,NOT_NOML
73946826,2,0.001629,0,0,NOT_NOML
73946987,2,0.002405,0,0,NOT_NOML
73947039,6,0.630859,0,1,NOT_ML
73947305,8,0.990723,2,1,REL_ML
73947690,7,0.848633,0,0,NOT_NOML
73947863,6,0.782227,0,0,NOT_NOML
73947871,6,0.652344,0,1,NOT_ML
73948238,4,0.029144,0,0,NOT_NOML
73948751,8,0.95752,0,0,NOT_NOML
73949342,6,0.674316,0,0,NOT_NOML
73950337,2,0.001028,0,0,NOT_NOML
73950573,6,0.540527,2,0,REL_NOML
73950777,6,0.564453,0,1,NOT_ML
73950820,2,0.002132,0,0,NOT_NOML
73951446,7,0.859375,2,0,REL_NOML
73951794,6,0.71582,0,1,NOT_ML
73951898,7,0.824219,0,0,NOT_NOML
73952166,3,0.006168,0,0,NOT_NOML
73952376,6,0.505371,0,0,NOT_NOML
73952699,4,0.043701,0,0,NOT_NOML
73952725,3,0.003111,0,0,NOT_NOML
73952964,3,0.005619,0,0,NOT_NOML
73952988,5,0.283203,0,0,NOT_NOML
73953064,0,8.2e-05,0,0,NOT_NOML
73953074,6,0.647461,0,1,NOT_ML
73953124,7,0.933594,0,1,NOT_ML
73953137,4,0.025803,0,0,NOT_NOML
73955153,4,0.029205,0,0,NOT_NOML
73955530,4,0.091858,0,0,NOT_NOML
73955701,7,0.94043,2,1,REL_ML
73955777,3,0.006145,0,1,NOT_ML
73955790,6,0.772949,2,0,REL_NOML
73955950,7,0.800781,2,0,REL_NOML
73956036,6,0.61084,0,0,NOT_NOML
73956242,6,0.614746,0,0,NOT_NOML
73956374,4,0.026062,0,0,NOT_NOML
73957114,2,0.002562,0,0,NOT_NOML
73957202,2,0.002632,0,0,NOT_NOML
73957884,6,0.593262,0,0,NOT_NOML
73958014,6,0.742676,2,0,REL_NOML
73958025,2,0.001416,0,0,NOT_NOML
73958049,7,0.928711,2,0,REL_NOML
73958058,7,0.801758,2,0,REL_NOML
73958200,8,0.956543,2,0,REL_NOML
73958372,2,0.002226,0,0,NOT_NOML
73959528,7,0.838379,2,0,REL_NOML
73960128,3,0.007904,0,0,NOT_NOML
73960218,6,0.509277,2,0,REL_NOML
73960246,3,0.003607,0,0,NOT_NOML
73960287,6,0.544434,0,0,NOT_NOML
73960882,6,0.793457,0,0,NOT_NOML
73961626,6,0.693848,2,0,REL_NOML
73962801,5,0.229248,0,0,NOT_NOML
73963042,6,0.647949,0,0,NOT_NOML
73963560,1,0.000907,0,0,NOT_NOML
73964036,3,0.004719,0,0,NOT_NOML
73964318,2,0.001579,0,0,NOT_NOML
73965617,6,0.561523,0,0,NOT_NOML
73966081,3,0.003376,0,0,NOT_NOML
73966525,3,0.003429,0,0,NOT_NOML
73966732,1,0.000624,0,0,NOT_NOML
73967924,0,9.6e-05,0,0,NOT_NOML
73968916,1,0.000677,0,0,NOT_NOML
73969412,2,0.002901,0,0,NOT_NOML
73970543,2,0.002003,0,0,NOT_NOML
73971340,3,0.009087,0,0,NOT_NOML
73971502,6,0.560547,2,0,REL_NOML
73971683,7,0.938965,2,0,REL_NOML
73971876,8,0.987793,2,0,REL_NOML
73972049,7,0.854492,0,0,NOT_NOML
73972222,3,0.004772,0,0,NOT_NOML
73972635,4,0.023331,0,0,NOT_NOML
73972789,1,0.000937,0,0,NOT_NOML
73973887,2,0.001461,0,0,NOT_NOML
73975113,3,0.004982,0,0,NOT_NOML
73976187,3,0.003511,0,0,NOT_NOML
73976189,3,0.003511,0,0,NOT_NOML
73976382,6,0.505371,0,0,NOT_NOML
73977157,1,0.000412,0,0,NOT_NOML
73977662,2,0.001274,0,0,NOT_NOML
73978645,4,0.013374,0,0,NOT_NOML
73978937,4,0.019562,0,0,NOT_NOML
73980192,2,0.001694,0,0,NOT_NOML
73981198,8,0.980469,2,0,REL_NOML
73981278,3,0.00378,0,0,NOT_NOML
73981328,6,0.575195,0,0,NOT_NOML
73981406,3,0.003456,0,0,NOT_NOML
73981491,2,0.002481,0,0,NOT_NOML
73981519,3,0.008949,0,0,NOT_NOML
73981602,4,0.024933,0,0,NOT_NOML
73981676,2,0.001501,0,0,NOT_NOML
73981680,3,0.004417,0,0,NOT_NOML
73981743,3,0.007095,0,0,NOT_NOML
73981806,2,0.001768,0,0,NOT_NOML
73982049,3,0.004166,0,0,NOT_NOML
73982074,5,0.117798,0,0,NOT_NOML
73982367,6,0.75,2,0,REL_NOML
73982956,8,0.977051,0,0,NOT_NOML
73983118,4,0.013588,0,0,NOT_NOML
73983400,3,0.004539,0,0,NOT_NOML
73983407,3,0.004627,0,0,NOT_NOML
73984990,2,0.001897,0,0,NOT_NOML
73985303,4,0.022934,0,0,NOT_NOML
73985974,6,0.723633,2,0,REL_NOML
73985989,4,0.01017,0,0,NOT_NOML
73986375,1,0.000199,0,0,NOT_NOML
73986793,4,0.021652,0,0,NOT_NOML
73987306,2,0.001995,0,0,NOT_NOML
73989756,6,0.502441,2,0,REL_NOML
73989764,1,0.000735,0,0,NOT_NOML
73990589,4,0.015366,0,0,NOT_NOML
73991091,2,0.001161,0,0,NOT_NOML
73991405,3,0.007462,0,0,NOT_NOML
73991445,6,0.623047,0,0,NOT_NOML
73991468,2,0.001143,0,0,NOT_NOML
73992506,1,0.000907,0,0,NOT_NOML
73994238,1,0.000479,0,0,NOT_NOML
73994781,1,0.000922,0,0,NOT_NOML
73995044,5,0.279297,0,0,NOT_NOML
73995353,1,0.000308,0,0,NOT_NOML
73995847,4,0.040985,0,0,NOT_NOML
73996643,2,0.001356,0,0,NOT_NOML
73996761,2,0.001399,0,0,NOT_NOML
73996906,1,0.000918,0,0,NOT_NOML
73997260,1,0.000677,0,0,NOT_NOML
73997375,4,0.010452,0,0,NOT_NOML
73997527,3,0.009377,0,0,NOT_NOML
73997923,4,0.013741,0,0,NOT_NOML
73998125,3,0.007637,0,0,NOT_NOML
73998513,1,0.000876,0,0,NOT_NOML
73998910,3,0.006004,0,0,NOT_NOML
73999643,2,0.002714,0,0,NOT_NOML
73999791,2,0.001165,0,0,NOT_NOML
73999969,2,0.002369,0,0,NOT_NOML
74000923,3,0.003403,0,0,NOT_NOML
74001696,2,0.001661,0,0,NOT_NOML
74001950,6,0.54834,2,0,REL_NOML
74001974,2,0.002043,0,0,NOT_NOML
74003494,3,0.007812,0,0,NOT_NOML
74003714,7,0.824219,0,0,NOT_NOML
74003830,6,0.523926,2,0,REL_NOML
74003969,7,0.938477,2,0,REL_NOML
74004022,6,0.594238,0,0,NOT_NOML
74004211,6,0.566406,0,0,NOT_NOML
74004319,3,0.008987,0,0,NOT_NOML
74004649,3,0.007347,0,0,NOT_NOML
74004982,5,0.227173,0,0,NOT_NOML
74005048,3,0.005688,0,0,NOT_NOML
74005261,6,0.72998,0,0,NOT_NOML
74005837,1,0.00071,0,0,NOT_NOML
74006104,3,0.007122,0,0,NOT_NOML
74006372,6,0.714355,0,1,NOT_ML
74006802,4,0.0149,0,0,NOT_NOML
74007029,1,0.000471,0,0,NOT_NOML
74007366,6,0.760254,0,1,NOT_ML
74007701,5,0.225098,0,0,NOT_NOML
74007882,4,0.010406,0,0,NOT_NOML
74008481,6,0.547363,0,1,NOT_ML
74008494,7,0.940918,0,1,NOT_ML
74008507,6,0.620117,0,1,NOT_ML
74008834,2,0.002296,0,0,NOT_NOML
74009181,6,0.581543,0,0,NOT_NOML
74009188,3,0.006218,0,0,NOT_NOML
74009193,6,0.714844,0,0,NOT_NOML
74009302,6,0.733887,2,1,REL_ML
74009464,1,0.000105,0,0,NOT_NOML
74009761,6,0.598633,0,0,NOT_NOML
74009902,4,0.056763,0,0,NOT_NOML
74010217,6,0.714355,0,0,NOT_NOML
74010223,2,0.002726,0,0,NOT_NOML
74010260,3,0.003839,0,0,NOT_NOML
74010460,7,0.93457,2,1,REL_ML
74010862,6,0.526855,0,0,NOT_NOML
74010889,3,0.008446,0,0,NOT_NOML
74010923,1,0.000795,0,0,NOT_NOML
74010930,6,0.60791,0,1,NOT_ML
74011617,1,0.000161,0,0,NOT_NOML
74011753,6,0.503418,0,0,NOT_NOML
74012302,2,0.002531,0,0,NOT_NOML
74012564,6,0.760254,0,1,NOT_ML
74012978,3,0.004364,0,0,NOT_NOML
74013036,2,0.002333,0,0,NOT_NOML
74013040,6,0.628418,0,0,NOT_NOML
74013190,3,0.004486,0,0,NOT_NOML
74013408,6,0.702148,2,1,REL_ML
74013794,7,0.855469,2,1,REL_ML
74013821,1,0.000371,0,0,NOT_NOML
74013911,7,0.882812,0,1,NOT_ML
74014151,8,0.994629,2,1,REL_ML
74014344,7,0.887695,2,0,REL_NOML
74014425,6,0.712402,0,0,NOT_NOML
74014642,1,0.000588,0,0,NOT_NOML
74014931,8,0.993652,2,1,REL_ML
74015039,6,0.682129,0,0,NOT_NOML
74015056,8,0.955078,2,0,REL_NOML
74015281,8,0.959961,2,1,REL_ML
74015675,7,0.948242,2,0,REL_NOML
74015822,8,0.989258,2,1,REL_ML
74015826,8,0.994629,2,0,REL_NOML
74016204,5,0.110657,0,0,NOT_NOML
74016396,8,0.986816,2,0,REL_NOML
74017069,6,0.590332,0,0,NOT_NOML
74017597,3,0.00425,0,0,NOT_NOML
74017777,5,0.131348,2,0,REL_NOML
74018091,3,0.007011,0,0,NOT_NOML
74018186,3,0.004135,0,0,NOT_NOML
74018252,6,0.691895,0,0,NOT_NOML
74018278,6,0.543457,2,0,REL_NOML
74018381,2,0.00201,0,0,NOT_NOML
74018691,7,0.916504,2,0,REL_NOML
74018907,6,0.585449,0,0,NOT_NOML
74019045,6,0.659668,0,0,NOT_NOML
74019804,6,0.532715,2,0,REL_NOML
74020043,1,0.000915,0,0,NOT_NOML
74020997,2,0.001818,0,0,NOT_NOML
74021246,1,0.000591,0,0,NOT_NOML
74022327,4,0.010902,0,0,NOT_NOML
74022332,2,0.001501,0,0,NOT_NOML
74023033,3,0.003664,0,0,NOT_NOML
74024140,2,0.001024,0,0,NOT_NOML
74024840,1,0.000405,0,0,NOT_NOML
74025438,2,0.001309,0,0,NOT_NOML
74025721,3,0.008125,0,0,NOT_NOML
74025872,1,0.000521,0,0,NOT_NOML
74025971,3,0.005707,0,0,NOT_NOML
74026169,1,0.000922,0,0,NOT_NOML
74026244,2,0.001694,0,0,NOT_NOML
74026249,2,0.002226,0,0,NOT_NOML
74027211,2,0.002398,0,0,NOT_NOML
74028050,3,0.006512,0,0,NOT_NOML
74028352,6,0.661133,2,0,REL_NOML
74028665,1,0.000339,0,0,NOT_NOML
74029086,4,0.015961,0,0,NOT_NOML
74029382,6,0.751465,0,0,NOT_NOML
74029797,4,0.011375,0,0,NOT_NOML
74029968,1,0.000792,0,0,NOT_NOML
74030116,5,0.162598,0,0,NOT_NOML
74030318,2,0.002846,0,0,NOT_NOML
74030517,3,0.009933,0,0,NOT_NOML
74031081,1,0.00097,0,0,NOT_NOML
74031463,2,0.001636,0,0,NOT_NOML
74032415,1,0.000497,0,0,NOT_NOML
