docdb_family_id,stratum,score,neuro,ml,verdict,title,abstract
10798810,4,0.0979,0,0,NOT_NOML,-i(M)-ARY FSK RECEIVER,"An M-ary FSK receiver in which a frequency down-converted signal is treated as an M-ary DPSK signal with symbol repetition coding. The output of a frequency demodulator (20) is integrated (22) over an optimally chosen time interval which is a fraction of the symbol interval to obtain N phase change estimates per symbol. These N sub-symbols are manipulated (24, 26) to obtain corresponding soft decisions which are then summed (32, 34) over a symbol period (or a substantial fraction thereof) to provide an overall soft decision for each bit comprising an M-ary symbol. These outputs may be used directly as soft decisions for forward error correction or applied to a threshold circuit to obtain hard decisions."
46880745,4,0.0896,0,0,NOT_NOML,METHOD OF CHARACTERIZING TOUCH ON A TACTILE SCREEN,"Method of characterizing touch on a surface of a tactile sensor comprising the following steps of: updating at least one first characteristic value of a current zone of the surface of the tactile sensor to be characterized, said first characteristic value being associated with a type of touch on the surface of the tactile sensor, and determination of a state of characterization of said current zone to be characterized, as a function of said at least one first characteristic value updated, by a set of characteristic values associated with types of touch on the surface of the tactile sensor."
59061761,4,0.079895,0,0,NOT_NOML,NOISE REDUCTION IN DIGITIZING SYSTEMS,"Disclosed are systems and methods related to a noise reduction device employing an analog filter and a corresponding inverse digital filter. The combination and placement of the filters within the systems aids in reducing noise introduced by processing the signal. In some embodiments, the combination of filters may also provide for increased flexibility when de-embedding device under test (DUT) link attenuation at higher frequencies. Further, the filters are adjustable, via a controller, to obtain an increased signal to noise ratio (SNR) relative to a signal channel lacking the combination of filters. Additional embodiments may be disclosed and/or claimed herein."
46199048,4,0.067078,0,0,NOT_NOML,Liquid crystal display with reduced parasitic capacitance variation,"A liquid crystal display capable of operating with little parasitic capacitance variation is presented. The display includes a substrate, a gate line disposed on the substrate, a storage electrode line disposed on the substrate and having a main portion that extends parallel with the gate line, a data line crossing the gate line and the storage electrode line and including a source electrode, a drain electrode facing the source electrode; and a pixel electrode connected to the drain electrode, wherein the storage electrode line includes a plurality of storage electrodes extending from the main portion in the same direction as the data line, and the storage electrodes overlap different regions of the data line."
36615645,4,0.060852,0,0,NOT_NOML,SYSTEM FOR DISINFECTING MEDICAL INSTRUMENTS,"The invention concerns a system for disinfecting medical instruments (4), comprising at least one first chamber (2) including means forming a hatch for access (3) inside same to place therein at least one medical instrument (4) to be disinfected, under the action of a disinfecting radiation during a disinfecting cycle. The invention is characterized in that it comprises means (5) for creating a vacuum in this first chamber (2), means (6) for introducing in this first chamber (2) a gas generating, via electrical excitation, the disinfecting radiation, connected to a gas source (7), and electrode-forming means (9, 10) connected to an electric power source (11) to excite the gas and generate the disinfecting radiation."
53900109,4,0.049316,0,0,NOT_NOML,REHABILITATION SUPPORT SYSTEM,PROBLEM TO BE SOLVED: To provide a rehabilitation support system capable of improving operational efficiency of rehabilitation.SOLUTION: A rehabilitation support system capable of improving operational efficiency of rehabilitation while securing safety of a patient can be achieved by providing a comment creation function with a management terminal 300 separate from a center terminal 100 for monitoring biological information of a patient performing rehabilitation to inform the management terminal 300 from the center terminal 100 of the patient performing rehabilitation.
48756017,4,0.042877,0,0,NOT_NOML,Linear motor for pump,"The invention relates to a linear motor for a pump. The linear motor adopts a moving-iron type symmetrical structure, and two groups of coils serve as stators and are symmetrically distributed on two sides of a permanent magnet active cell. The stator coils of the motor is connected to a three-phase alternating current power supply and produces a specific traveling wave magnetic field, the active cell produces axial pushing force relative to the stators under the effect of the traveling wave magnetic field, the direction of pushing forced produced by two stators and the active cell are consistent under the effect of the traveling wave magnetic field, and the active cell directly acts energy on a plunger rod to enable the plunger rod to perform reciprocating motion along a guide rail. The linear motor for the pump achieves output of large pushing force, improves the effective pushing force and work efficiency and is suitable for driving of a plunger pump with high and medium voltage and large flow."
92989665,4,0.042877,0,0,NOT_NOML,"Vehicle control method, device and program product","The embodiment of the invention provides a vehicle control method and device and a program product, and is applied to a control device, and the method comprises the steps: obtaining target communication quality data with a vehicle in response to a vehicle control instruction; wherein the target communication quality data is used for representing the signal strength of a short-range channel and is used for representing the communication efficiency between the short-range channel and a remote channel; determining a target channel from the short-range channel and the remote channel according to the target communication quality data; and sending the vehicle control instruction to the vehicle through the target channel. Through the reference signal intensity, the situation that the signal is unstable due to the fact that the short-range channel is located in a connection critical area when being just connected is avoided. By referring to the communication efficiency of the two channels, the situation that near-field communication is unstable and the communication efficiency is low due to the fact that multiple devices exist nearby the vehicle or channel interference exists is avoided. Therefore, the vehicle control success rate is improved, and the user experience is optimized."
38860918,4,0.037384,0,0,NOT_NOML,Low-noise amplifiers,"A low-noise amplifier, that utilizes multiple monolithic transformer magnetic feedback to simultaneously neutralize the gate-drain overlap capacitance of the amplifying transistor and achieve high gain at high frequencies when driving an on-chip capacitance, is shown. The multiple transformer topology permits negative and positive feedback to be applied constructively, allowing for a stable design with adequate gain and large reverse isolation without Noise Figure degradation."
94130683,4,0.035339,0,0,NOT_NOML,Electric arc prevention socket,"The utility model discloses an arc protection socket, which comprises a main body, the inner wall of the main body is provided with a sliding cavity, the inner wall of the sliding cavity is slidably connected with a front shell, the inner wall of the main body is provided with a circuit metal sheet, and the front surface of the front shell is provided with jacks. According to the electric arc prevention socket, through the arrangement of the main body, the sliding cavity, the front shell, the circuit metal sheet, the jack, the fixed shell and the screw rod, when the electric arc prevention socket is used, the screw rod can perform threaded motion with a fixed block of the front shell when rotating, so that the front shell can slide back and forth in the sliding cavity of the main body, and the distance from the jack to the circuit metal sheet is adjusted; therefore, the purpose that the metal sheet of the plug can be contacted with the circuit metal sheet after being completely inserted into the jack is achieved, the electric shock phenomenon caused by the fact that a child touches the metal sheet of the plug with fingers and the plug is contacted with the circuit metal sheet when the metal sheet of the plug is inserted into the jack is prevented, and the safety performance of using the socket is improved."
82654604,4,0.03476,0,0,NOT_NOML,THREE-DIMENSIONAL DISPLAY DEVICE,"A three-dimensional display device comprising a display panel, an optical element, a detecting device, and a controller which, on the basis of the detected position of one of a first eye and a second eye, controls the display panel so that a first image and a second image are displayed in a combined manner. The controller is configured to perform: a first shifting process for shifting an active area outward such that the amount of shift increases by one sub-pixel at a time; a second shifting process in which, when one eye is shifted by one sub-pixel, a boundary of the first shifting process is shifted by one sub-pixel at a time; and a third shifting process in which the sub-pixels for a second period are shifted by one sub-pixel, and the boundary is shifted by the number of sub-pixels for a first period."
95087767,4,0.030731,0,0,NOT_NOML,Hierarchical data storage method based on data format analysis,"The invention relates to the technical field of data storage, and discloses a hierarchical data storage method based on data format analysis, which comprises the following steps of: a, automatically identifying and analyzing the format of input data, classifying different types of original data by adopting a dynamic format identification algorithm, and automatically selecting a proper storage mode according to data format characteristics; b, converting the analyzed data into a unified standardized format, standardizing the data format by adopting a self-adaptive conversion module, and performing feature extraction on the data, including but not limited to improving the storage efficiency of the data through data segmentation, compression, aggregation and the like; and c, based on the data access frequency, the data type and the timeliness. By analyzing and standardizing data in different formats, heterogeneous data is unified into a standard format to be stored. In this way, on one hand, chaos on a storage structure is avoided, and on the other hand, the data can be more efficiently indexed and managed."
15282948,4,0.030441,0,0,NOT_NOML,SEMICONDUCTOR DEVICE,"PURPOSE:To provide a semiconductor device which can surely prevent the defect due to short circuit between a semiconductor element and leads. CONSTITUTION:On one main surface of a carrier tape 1 composed of insulative resin or the like, a plurality of wiring leads 2 are arranged regularly on straight lines in the width direction of the carrier tape 1, in the manner in which the leads 2 face the longitudinal direction of the carrier tape 1 and the tip parts are alternately adjacent to each other. In the carrier tape 1, slits 6 and aperture parts 6a for connection are formed, in the manner in which the tape 1 is selectively left as a frame type insulating film 5 which surrounds the tip parts of the wiring leads 2 to be connected with electrode bumps 4 formed in the central part of a semiconductor pellet 3. The insulating tape 5 prevents the short circuit between the semiconductor pellet 3 and a plurality of the wiring leads 2, and the slits 6 acts so as to sufficiently spread fluid resin around the semiconductor pellet 3 in a resin sealing process."
18516160,4,0.02948,0,0,NOT_NOML,INPUT TERMINAL CIRCUIT,"PURPOSE:To enlarge a voltage between a base and an emitter, to simplify an input circuit and to enlarge the dynamic range of an input signal by using a heterojunction bipolar transistor as a transistor. CONSTITUTION:The heterojunction bipolar transistor is used as a device applied to the circuit. A terminal resistance RT1 is added between the base/collector of an input transistor T1, and a capacity C1 cutting a direct current to the base part of the input transistor T1. Since the voltage between the base/emitter of the heterojunction bipar transistor becomes larger compared to a silicon bipolar transistor, the dynamic range of the input signal can be enlarged. Furthermore, the elements of the input circuit, which largely influence the feature of a logic circuit or that of an amplifier, can be suppressed to a minimum since the dynamic range of the input signal can be enlarged, and the dispersion of circuit performance owing to the dispersion of the elements can be suppressed."
29767045,4,0.029373,0,0,NOT_NOML,POWER SUPPLY NOISE DETECTION CIRCUIT,"<P>PROBLEM TO BE SOLVED: To provide a power supply noise detection circuit capable of detecting even noise superimposed on a power supply line. <P>SOLUTION: The noise level attenuation effect by an RC filter comprising a resistor 2 and a capacitor 3 connected to a VDD terminal 1<SB>3</SB>of an inverter 1 decreases a potential drop at the VDD terminal 1<SB>3</SB>when noise is superimposed on the power supply line than that at a VDD line 4. This permits reduction in a circuit threshold of the inverter 1 and detection of the noise by means of an inverted output of the inverter 1 due to potential drop caused by the noise superimposed on the VDD line 4 connected to an input terminal 1<SB>5</SB>. An RS latch 7 whose initial state level depends on a reset signal given to an input terminal 8 receives the result of noise detection by the inverter 1 via an inverter 6 to invert its status level and latch the result of noise detection and outputs the result of latch to an output terminal 10 via an inverter 9. <P>COPYRIGHT: (C)2004,JPO"
9379965,4,0.028107,0,0,NOT_NOML,Drum brake device particularly for a motor vehicle,"The invention relates to a drum brake device for a motor vehicle. This device comprises at least one pair consisting of a shoe 1 and a lining 2, carried on a casing-plate 3 of an axle and capable of being moved at least mechanically by an actuating lever 6, a hooking part 7 of the actuating lever being connected to a stop fitting 8 of a sheathed pull cable 9 operated by a control system, the pull cable 9 penetrating into a housing 22 formed between the casing-plate 3 and the shoe-lining pair by means of an inlet orifice 21, whereas an elastic return element 12 is interposed between the actuating lever and a fixed part of the device, characterised in that it includes a system for guiding the stop fitting 8 and the pull cable 9 inside the housing 22, this guide system being capable, when the cable is mounted, of routing the fitting 8, from its insertion into the inlet orifice, until it is permanently stably engaged on the hooking part 7. This braking device applies to a motor vehicle of any type. <IMAGE>"
85990634,4,0.025131,0,0,NOT_NOML,VISUAL AND RADAR PERCEPTION FUSION METHOD AND TERMINAL DEVICE,"A vision-radar perception fusion method and a terminal device are provided in the disclosure. The method includes: acquiring a vision target and a radar target in front of a vehicle at a current moment and a tracked target at a previous moment; matching the vision target, the radar target and the tracked target and determining a matching state of each target; determining a type of the each target according to the matching state, the type being a fusion target and a single radar target; and determining a score of each target by combining the matching state and the type of the target, and if the score is greater than or equal to a preset score threshold, a target corresponding to the score being a fusion target. In the method of this disclosure, in the vision-radar perception fusion, a stable and reliable single radar target is output as the fusion target according to information such as an operating state of the vehicle and the dangerous area, which solves problems of flash alarm and false alarm for a single radar, greatly reduces a false detection rate and missing detection rate of the fusion target, and improves precision and stability of target perception; and the method has expansibility."
17817668,4,0.023239,0,0,NOT_NOML,FOCUSED ENERGY BEAM PROCESSING DEVICE AND PROCESSING METHOD,"PURPOSE:To perform the processing with high position precision and depth precision by providing an optical component provided at the center with a hole physically allowing a focused energy beam to pass through it on the optical axis of the focused energy beam. CONSTITUTION:A radiating system of the focused light and a detecting system of the reflected light and the interference light are provided so that at least part of the optical axis coincides with the optical axis of the focused energy beam. A reflecting mirror 22 provided with a hole at the center is installed on the optical axis of the ion beam below a deflector electrode 8, the ion beam passes through the center hole and is radiated to a sample 10. On the other hand, the light from an observation lighting lamp 33 passes through half mirrors 24 and 19 and a window 20 and enters a vacuum chamber 14 and is collected by an objective lens 21 and is radiated on a sample 10 by a reflecting mirror 22. The reflected light from the sample reversely passes through the same path and is image-formed by a camera 25, the optical microscope image thus obtained is sent to a main controller 30 and displayed on a monitor 32. The processing with high position precision and depth precision can be thereby performed."
84007532,4,0.021866,0,0,NOT_NOML,Community electric vehicle charging pile system and charging method,"The invention discloses a community electric vehicle charging pile system and a charging method. The community electric vehicle charging pile system comprises a main control cabinet, a charging connector and a mobile charger. Wherein the number of the charging connectors is multiple, the charging connectors are distributed on all parking spaces, and the charging connectors are electrically connected with the main control cabinet through cables; the two ends of the mobile charger are connected with a connecting joint and a charging joint through cables respectively, the connecting joint is used for being matched with the charging connector in an inserted mode, and the charging joint is used for being matched with a vehicle charging interface in an inserted mode. According to the invention, the problems of low use efficiency and low economic benefit of a fixed charging pile on a public parking space in the prior art are solved."
89384135,4,0.020172,0,0,NOT_NOML,Methods and systems for accepting data from users by disaggregation of users identity,"The present invention relates to methods and systems for accepting data from users by disaggregation of user's identity. The method performed by a server system includes receiving a request from a user device of a user for registering to a private non-interactive platform. The method includes generating a unique identifier for the user. The unique identifier provides access to the user to login to the private non-interactive platform and at least one research service rendered in the private non-interactive platform. Further, the method includes transmitting the unique identifier and a unique link appended with a research topic to the user device. The method includes validating user information related to the research topic based on validation rules. The method includes facilitating anonymous aggregation of the deidentified user information related to the research topic with other users' submitted information associated with the research topic."
68975500,4,0.018402,0,0,NOT_NOML,Access method of multiple transmission systems in space-based communication network,"The invention discloses an access method of multiple transmission systems in a space-based communication network, and belongs to the technical field of satellite communication. The method and the device are used for solving the access problem when multiple receiving transmission systems and multiple sending transmission systems exist in the satellite beam at the same time. Therefore, each wave beam on the satellite is interconnected with modulation and demodulation equipment through a branching combiner or/and an intermediate frequency matrix. And the modulation and demodulation equipment aregrouped according to a transmission system. And each group of modulation and demodulation equipment is interconnected with the service adaptation equipment through the switching equipment and is connected with the backbone network switching equipment through service adaptation. Through a three-level switching mode of beam-modem-intra-system switching-backbone network switching, terminal access ofa multi-transmission system and flexible scheduling of modulation and demodulation resources are realized."
53401484,4,0.018372,0,0,NOT_NOML,"Image processing device, image correcting method and program","An image processing device includes: an image correcting unit configured to correct a size of an image by inserting or deleting a predetermined number of pixels into and from the image based on size changing information of the image in which a plurality of pixel data is arranged, wherein the image correcting unit includes: a reading unit configured to read at least any one of attribute data and the pixel data; a characteristic determining unit configured to determine a characteristic of the pixel of interest in the image; a deforming process selecting unit configured to select a type of a deforming process related to determination of a position and determination of a pixel value of a pixel; and a correction executing unit configured to execute the deforming process selected by the deforming process selecting unit."
71123102,4,0.017715,0,0,NOT_NOML,Semiconductor structure and method for forming same,"A semiconductor structure and a method for forming same, the forming method including: providing a base, where a dummy gate structure is formed on the base, an interlayer dielectric layer is formed on the base the dummy gate structure exposes, and the interlayer dielectric layer exposes the top of the dummy gate structure; forming an isolation structure in the interlayer dielectric layer between adjacent dummy gate structures, where the isolation structure further extends into the base; after forming the isolation structure, removing the dummy gate structure and forming a gate opening in the interlayer dielectric layer; filling a gate electrode material into the gate opening, where the gate electrode material further covers the top of the interlayer dielectric layer; and performing at least one polishing treatment to remove the gate electrode material above the top of the interlayer dielectric layer and retaining the gate electrode material in the gate opening as a gate electrode layer, where the step of the polishing treatment includes: performing first polishing treatment using a metal polishing liquid; and performing second polishing treatment using deionized water. With the second polishing performance, the probability of forming a residue of the gate electrode material on the top surface of the interlayer dielectric layer is reduced, thereby improving device performance."
5795310,4,0.01738,0,0,NOT_NOML,Cns-active acylamidopyrrolidinediones - from n-acylglycine esters via diacylamido-acetoacetic esters by thermic cyclisation,"Cpds. of formula (I) (where X is H or CO-CR3R4R5) or of formula (II): (where R1 and R2 (same or not) = H, alkyl, cycloalkyl, aralkyl or aryl, or CR1R2 forms a cycloaliphatic 3-7 ring or a cycloaliphatic ring fused to an aromatic ring; R5 is H if R3 and R4 = R1, R2; or R3, R4, R5 (same or not) = H, alkyl, aralkyl, aryl or a single or fused cycloaliphatic ring; R = 1-4C aliphatic residue). They act on the CNS and vegetative systems and are also analgesics, antipyretics and antiphlogistics. Pref. from N-acylglycine esters via (II) by thermic cyclisation."
22648296,4,0.016525,0,1,NOT_ML,Apparatus and method for motion detection and tracking of objects in a region for collision avoidance utilizing a real-time adaptive probabilistic neural network,Apparatus for motion detection and tracking of objects in a region for collision avoidance includes a signal transmitter which provides first and second detection signals for at least partial reflection by an object located in a spatial region. The apparatus further includes a signal receiver for receiving the deflected first and second detection signals corresponding to first and second object parameter data signals. The apparatus further includes a Fourier transform circuit for receiving the first and second object parameter data signals and providing first and second Fourier transform object parameter data signals. The apparatus further includes a probabilistic neural network for receiving and sorting the first and second Fourier transform object parameter data signals without the use of a priori training data.
69885477,4,0.015602,0,0,NOT_NOML,Quantitative trait loci (QTL) associated with shatter resistant capsules in sesame and uses thereof,"The invention relates to sesame genetics and breeding. Specifically, the invention relates to genetic improvement for shatter resistant capsules. More specifically, the invention relates to novel quantitative trait loci (QTL) conferring shatter resistant capsules, and methods thereof, including methods for introgressing the novel QTL into elite germplasm in a breeding program for shatter resistant capsules."
76248651,4,0.015602,0,0,NOT_NOML,Flight helmet with goggles capable of being quickly disassembled and assembled,"The utility model provides a flying helmet with goggles capable of being disassembled and assembled rapidly, which belongs to the technical field of goggles and comprises a helmet, a platform is arranged on the side face of the helmet, a fixing belt is fixedly connected to the surface of the platform, a rotating block is fixedly connected to the middle of the platform, and a rotating rod is arranged on the rotating block. According to the flying helmet with the goggles capable of being rapidly disassembled and assembled, through the arrangement of the positioning groove, the fixing block, the positioning hole, the positioning column, the tension spring and the adjusting hole, a user pulls up the positioning column, the legs of the goggles are inserted into the fixing block, the goggles can be rapidly disassembled and assembled, the goggles can be rapidly disassembled and assembled, and the goggles can be rapidly disassembled and assembled through the positioning groove, the fixing block, the positioning hole, the positioning column, the tension spring and the adjusting hole. After the adjusting holes and the positioning columns are aligned, the positioning columns are loosened, the positioning columns penetrate through the adjusting holes to return to the positioning grooves, the glasses legs are locked, the goggles are rapidly disassembled and assembled, different adjusting holes are selected to adjust the distance of the glasses frame, operation is easy, and use is convenient."
93635329,4,0.015602,0,0,NOT_NOML,Leakage scanning method and device for docking multiple scanners based on single-node forwarding service,"The invention relates to a scanning missing method and device for docking multiple scanners based on a single-node forwarding service, and the method comprises the steps: a private network forwarding server is docked with a plurality of scanning engines, and the private network forwarding server interacts with a conventional private network through a tunnel; the private network forwarding client actively performs tunnel registration on the selected scanning engine to the private network forwarding server, and obtains a tunnel ID corresponding to the selected scanning engine allocated by the platform; the platform issues a target scanning task to a specified scanning engine and the associated tunnel ID; and completing vulnerability scanning detection of the target host of the traditional private network according to the target scanning task. The application can avoid opening multiple exposed surface IPs, reduce the exposed surface risk, reduce the maintenance cost, and improve the user experience."
58015393,4,0.014618,0,0,NOT_NOML,Data transmission method and device,"The application discloses a data transmission method and device. The method comprises: according to a first direction of an antenna beam transmitted by a transmitting terminal, a channel transmission parameter of a data transmission channel between the transmitting terminal and a receiving terminal in a first direction is obtained; when the channel transmission parameter in the first direction is larger than a first threshold value, a direction of an antenna beam transmitted by the transmitting terminal is adjusted to be a second direction, thereby reducing the interference intensity generated by data transmission in the data transmission channel by an interference source. The first threshold value is a minimum value of the channel transmission parameter needed by the data transmission channel. Therefore, a technical problem that the network delay is large under the circumstance that the interference intensity of the interference source is high when data are transmitted wirelessly at an authorization-free frequency band in the prior art can be solved."
63155425,4,0.014389,0,0,NOT_NOML,Image compression method,"The invention relates to an image compression method. According to the method, a first block, a second block and a third block are respectively used as compression units of a brightness component, a first chrominance component and a second chrominance component of an image; compression coding calculation is performed on the brightness component of the first block, the first chrominance component of the second block and the second chrominance component of the third block according to prediction results of multiple candidate prediction modes, so as to obtain an aggregated pre-compressed data size of the first block, the second block and the third block corresponding to the candidate prediction modes to determine a predicted mode; if the pre-compressed data size of the predicted mode is greater than or equal to an aggregated original data size of the first block, the second block and the third block, the components of the first block, the second block and the third block are not compressed; and if the pre-compressed data size is less than the original data size, semi-fixed length coding is performed on components of the first block, the second block and the third block in the predicted mode."
86262277,4,0.013687,0,0,NOT_NOML,POWER AMPLIFIER CIRCUIT,"The invention discloses a power amplification circuit. The power amplification circuit comprises an input port, an output port, a first switch module, a second switch module and at least two power amplification links, the first end of the power amplification link is electrically connected with the first switch module, the second end of the power amplification link is electrically connected with the second switch module, the first switch module is used for conducting the corresponding power amplification link with the input port, and the second switch module is used for conducting the corresponding power amplification link with the output port. The second switch module is used for conducting the corresponding power amplification link with the corresponding output port; the power amplification link comprises an adjustable attenuator, a first temperature compensation attenuator, a first amplifier, a second temperature compensation attenuator, a second amplifier and a third amplifier which are sequentially cascaded between the first end of the power amplification link and the second end of the power amplification link. The power stability of the power amplification circuit can be improved."
82158914,4,0.013374,0,0,NOT_NOML,"DRIVE DEVICE, DRIVE METHOD, AND PROGRAM","A device (20), which is a drive device, is provided with a drive unit (W), a control unit (24) which acquires an application including a plurality of blocks and controls the drive unit (W) in accordance with the plurality of blocks by executing the application, a first sensor (25a), and a second sensor (25b), wherein: each of the plurality of blocks has a parameter and a termination condition; and if a second drive status detected by the second sensor (25b) satisfies a parameter change condition when a first drive status detected by the first sensor (25a) while a first block is being executed satisfies the termination condition of the first block, the control unit (24) changes the parameter of a second block to be executed after the first block, and controls the drive unit (W) in accordance with the second block having the changed parameter."
37985569,4,0.01297,0,0,NOT_NOML,Fluid Examination Chip and Method of Manufacturing the Fluid Examination Chip,There is provided a a fluid examination chip includes a channel through which a fluid flows in at least one of a surface and an interior thereof. The channel includes a capture area where a predetermined substance contained in the fluid is caught. Arithmetic average roughness on a surface in at least the part of the capture area of the channel is larger than that on a surface in the other area of the channel.
67511896,4,0.01297,0,0,NOT_NOML,LIGHT EMITTING DEVICE PACKAGE,"The present invention relates to a light emitting device package. More specifically, the present invention relates to a light emitting device package capable of faithfully implementing the blackbody locus (BBL). To this end, the light emitting device package according to an embodiment of the present invention includes a first light emitting part for emitting white light having a color temperature of 1750 to 2400K; a second light emitting part for emitting white light having a color temperature of 2400 to 4000K; a third light emitting part for emitting white light having a color temperature of 4000 to 7000K; and a fourth light emitting part for emitting white light having a color temperature of 7000 to 18000 K. The first to fourth light emitting parts can be driven independently, and at least one light emitting part can be driven."
89015209,4,0.012871,0,0,NOT_NOML,Charging pile mounting base,"The utility model relates to a charging pile mounting base, and relates to the technical field of mechanical and electrical installation, the charging pile mounting base comprises a base body, the top of the base body is provided with a groove, and a charging pile is clamped and matched with the groove; a locking assembly used for locking the charging pile in the groove is arranged between the base body and the charging pile, the locking assembly comprises a sliding groove formed in the base body, a locking rod arranged in the sliding groove in a sliding mode and a locking groove formed in the side wall of the charging pile, and the sliding groove penetrates through the groove; the locking rod is matched with the locking groove in an inserted mode, and an elastic piece used for driving the locking rod to be inserted into the locking groove is arranged in the sliding groove. The mounting base and the charging pile are of a detachable structure, so that the charging pile is convenient to replace, and time and labor are saved."
90726452,4,0.0121,0,0,NOT_NOML,Electronic device,"The utility model relates to an electronic device which comprises a battery containing unit and an energy storage unit. A battery containing space used for containing a battery is formed in the battery containing unit, and the battery containing space is communicated with the outside. The energy storage unit is connected with the battery containing unit and comprises an energy storage element used for charging the battery. According to the utility model, the storage space of the batteries is reduced, the batteries are prevented from being placed in disorder and easy to lose, the used batteries can be charged after being placed, and the problem of outdoor charging of the batteries is solved."
71385511,4,0.011963,0,0,NOT_NOML,Adjustable surgical instrument containing device,"The utility model discloses an adjustable surgical instrument containing device. The device comprises a bottom box, a long knife storage box and a short knife storage box, a long knife storage box isarranged at the top of the bottom box; storage boxes are arranged on the side walls of the two sides of the long knife storage box. A short knife storage box is arranged on the side wall of one side of the long knife storage box; scalpel after cleaning, a scalpel with a long scalpel body and a wide scalpel body is inserted into the wide scalpel insertion opening. A scalpel with a long scalpel bodyand a narrow scalpel body is inserted into the narrow scalpel insertion opening; a scalpel with a relatively short size is inserted into the short knife insertion opening; other surgical supplies areplaced in the two storage boxes; water dripping from the scalpels in the short scalpel storage box flows into the bottom box from the inclined face under the action of gravity, water in the long scalpel storage box is discharged into the bottom box from the leakage plate and then discharged from the water outlet, storage work of various types of scalpels is achieved, classification of the scalpels is achieved, and the scalpels are convenient to use during an operation."
88555527,4,0.011292,0,0,NOT_NOML,Testing device,"The utility model provides a testing device, a cable comprises an insulation wire core and a sheath which are sequentially arranged from inside to outside in an attached mode, the testing device is used for measuring friction force between the insulation wire core and the sheath, the testing device comprises a fixing frame, a traction assembly, a fixing assembly and a gravity part, the fixing frame comprises a fixing clamping plate, the fixing assembly is installed on the fixing clamping plate, and the gravity part is installed on the fixing clamping plate. The fixing assembly is used for fixing a cable in the vertical direction, one end of the traction assembly is used for being connected with an insulated wire core, the other end of the traction assembly is connected with the gravity part, and the gravity part is used for placing weights; a small section of a sheath is stripped from one end of the high-voltage cable to be detected, then a small section of an insulating layer on an insulating wire core is stripped, and a conductor is connected with a gravity part through a traction assembly; then the cable is fixed in the vertical direction through the fixing assembly, the moving distance is measured and recorded every day, and the relation between the static friction force and the weight of the cable is calculated according to the sliding amount of slight sliding of the insulated wire core measured in continuous five days and the weight of the weight."
52120508,4,0.011246,0,0,NOT_NOML,ION GENERATOR,"PROBLEM TO BE SOLVED: To provide an ion generator capable of amplifying and blowing the jet air sent from a compressor.SOLUTION: An ion generator 1 includes a discharge electrode 21 extending toward a blow-out opening 11, a counter electrode 23, and an air discharge opening 16 for supplying jet air, and it sends air ion which is generated by applying a high voltage between both electrodes 21, 23 through the blow-out opening 11. At the counter electrode 23, an arc-like notch part 32A is formed with the discharge electrode 21 as a center when viewed from the blow-out opening 11. The notch part 32A is arranged to provide a gap 25 with a part of the entire periphery of the discharge electrode 21, and the jet air is made to flow toward the gap 25."
67911387,4,0.011116,0,0,NOT_NOML,"Electronic device, electronic device operation method and non-instantaneous computer readable medium","The invention provides an electronic device, an electronic device operation method and a non-instantaneous computer readable medium. The electronic device operation method comprises the steps that a touch screen is started and at least one encryption layer is covered, the at least one encryption layer comprises area characteristics corresponding to a display desktop of the touch screen, the display desktop comprises a plurality of desktop areas, and the area characteristics decide the permission of an object in each desktop area after covering the at least one encryption layer. According to the electronic device and the operation method thereof, one or more encryption layers are covered to provide a display desktop, and then a user unlocks the specific encryption layer by himself or herself to make the specific encryption layer ineffective. Therefore, locking or permission setting can be carried out on different information contents or application programs, the elasticity and convenience are improved, and meanwhile, the safety is ensured. According to the invention, the orderly angle change among the plurality of tracks is used as a judgment basis for judging whether to unlock or not. Therefore, a user can intuitively unlock the electronic device at any angle."
63250578,4,0.010857,0,0,NOT_NOML,Red pepper cultivation methods and plastic,"The present invention relates to a cultivation method for chili peppers and to vinyl, which can cultivate the chili peppers by covering the vinyl with holes through which rainwater penetrates in plowed rows in a field without using agricultural chemicals, when cultivating chili peppers in the condition that vinyl is laid on the plowed rows in a field. In the cultivation method for chili peppers, which implants and cultivates the chili peppers by covering ridges with farming vinyl and making holes thereon, furrows are covered with the vinyl and the sides of the vinyl overlaps the side of the vinyl covering the ridges to be fixed by driving a fixing pin, and the vinyl covering the ridges have holes through which the rainwater permeates at regular intervals."
90918000,4,0.01049,0,0,NOT_NOML,"Battery panel body assembly, battery and electronic device","The utility model discloses a battery panel body assembly, a battery and an electronic device, the battery panel body assembly comprises a panel body, a sealing member and a sealant, the panel body is provided with a liquid injection hole, the panel body comprises a first surface and a second surface which are arranged oppositely, the liquid injection hole penetrates through the first surface and the second surface, and the sealing member comprises a top cover part and an extension part connected with the top cover part. The top cover part covers the first surface of the plate body and shields the liquid injection hole, the extending part at least partially penetrates through the liquid injection hole, and the sealant covers at least part of the outer surface of the top cover part and seals a gap between the extending part and the liquid injection hole. Thus, plugging is conducted through the sealing piece and the sealant, the thickness of the plate body can be effectively reduced on the premise that the plugging effect is guaranteed, and the sealing piece and the sealant cannot affect the plate body. Meanwhile, the method of the sealing element and the sealant has low requirements on the planeness of the plate body, so that the yield of the battery is improved, and the cost is reduced."
